idRecord,record,fecha,idScore,idEstadoPartida
1249,1000,2013-10-08 14:58:18,1249,4
1250,14000,2013-10-08 14:59:45,1250,1
1251,9000,2013-10-08 15:01:12,1251,4
1252,8000,2013-10-08 15:02:39,1252,2
1253,17000,2013-10-08 15:04:06,1253,4
1254,22000,2013-10-08 15:05:33,1254,1
1255,2000,2013-10-08 15:07:00,1255,3
1256,21000,2013-10-08 15:08:27,1256,1
1257,27000,2013-10-08 15:09:54,1257,1
1258,16000,2013-10-08 15:11:21,1258,2
1259,16000,2013-10-08 15:12:48,1259,3
1260,27000,2013-10-08 15:14:15,1260,1
1261,2000,2013-10-08 15:15:42,1261,2
1262,22000,2013-10-08 15:17:09,1262,2
1263,3000,2013-10-08 15:18:36,1263,2
1264,15000,2013-10-08 15:20:03,1264,1
1265,1000,2013-10-08 15:21:30,1265,4
1266,9000,2013-10-08 15:22:57,1266,2
1267,24000,2013-10-08 15:24:24,1267,3
1268,22000,2013-10-08 15:25:51,1268,2
1269,13000,2013-10-08 15:27:18,1269,2
1270,17000,2013-10-08 15:28:45,1270,3
1271,3000,2013-10-08 15:30:12,1271,2
1272,21000,2013-10-08 15:31:39,1272,1
1273,11000,2013-10-08 15:33:06,1273,1
1274,9000,2013-10-08 15:34:33,1274,4
1275,22000,2013-10-08 15:36:00,1275,1
1276,29000,2013-10-08 15:37:27,1276,4
1277,16000,2013-10-08 15:38:54,1277,3
1278,1000,2013-10-08 15:40:21,1278,3
1279,28000,2013-10-08 15:41:48,1279,3
1280,24000,2013-10-08 15:43:15,1280,4
1281,15000,2013-10-08 15:44:42,1281,1
1282,10000,2013-10-08 15:46:09,1282,2
1283,19000,2013-10-08 15:47:36,1283,1
1284,20000,2013-10-08 15:49:03,1284,1
1285,14000,2013-10-08 15:50:30,1285,1
1286,17000,2013-10-08 15:51:57,1286,3
1287,14000,2013-10-08 15:53:24,1287,2
1288,19000,2013-10-08 15:54:51,1288,4
1289,14000,2013-10-08 15:56:18,1289,4
1290,22000,2013-10-08 15:57:45,1290,1
1291,4000,2013-10-08 15:59:12,1291,3
1292,30000,2013-10-08 16:00:39,1292,3
1293,10000,2013-10-08 16:02:06,1293,1
1294,9000,2013-10-08 16:03:33,1294,2
1295,18000,2013-10-08 16:05:00,1295,1
1296,7000,2013-10-08 16:06:27,1296,1
1297,5000,2013-10-08 16:07:54,1297,3
1298,11000,2013-10-08 16:09:21,1298,4
1299,20000,2013-10-08 16:10:48,1299,1
1300,27000,2013-10-08 16:12:15,1300,1
1301,7000,2013-10-08 16:13:42,1301,2
1302,23000,2013-10-08 16:15:09,1302,3
1303,22000,2013-10-08 16:16:36,1303,2
1304,17000,2013-10-08 16:18:03,1304,1
1305,10000,2013-10-08 16:19:30,1305,2
1306,10000,2013-10-08 16:20:57,1306,2
1307,28000,2013-10-08 16:22:24,1307,2
1308,4000,2013-10-08 16:23:51,1308,2
1309,11000,2013-10-08 16:25:18,1309,2
1310,16000,2013-10-08 16:26:45,1310,4
1311,17000,2013-10-08 16:28:12,1311,4
1312,1000,2013-10-08 16:29:39,1312,4
1313,11000,2013-10-08 16:31:06,1313,2
1314,17000,2013-10-08 16:32:33,1314,1
1315,14000,2013-10-08 16:34:00,1315,2
1316,4000,2013-10-08 16:35:27,1316,3
1317,28000,2013-10-08 16:36:54,1317,4
1318,13000,2013-10-08 16:38:21,1318,3
1319,8000,2013-10-08 16:39:48,1319,4
1320,24000,2013-10-08 16:41:15,1320,3
1321,7000,2013-10-08 16:42:42,1321,1
1322,2000,2013-10-08 16:44:09,1322,1
1323,14000,2013-10-08 16:45:36,1323,1
1324,13000,2013-10-08 16:47:03,1324,4
1325,21000,2013-10-08 16:48:30,1325,4
1326,25000,2013-10-08 16:49:57,1326,2
1327,23000,2013-10-08 16:51:24,1327,4
1328,0,2013-10-08 16:52:51,1328,1
1329,10000,2013-10-08 16:54:18,1329,3
1330,4000,2013-10-08 16:55:45,1330,4
1331,1000,2013-10-08 16:57:12,1331,2
1332,16000,2013-10-08 16:58:39,1332,4
1333,6000,2013-10-08 17:00:06,1333,4
1334,19000,2013-10-08 17:01:33,1334,2
1335,29000,2013-10-08 17:03:00,1335,2
1336,2000,2013-10-08 17:04:27,1336,1
1337,17000,2013-10-08 17:05:54,1337,1
1338,11000,2013-10-08 17:07:21,1338,1
1339,12000,2013-10-08 17:08:48,1339,4
1340,28000,2013-10-08 17:10:15,1340,1
1341,23000,2013-10-08 17:11:42,1341,3
1342,10000,2013-10-08 17:13:09,1342,3
1343,20000,2013-10-08 17:14:36,1343,2
1344,20000,2013-10-08 17:16:03,1344,4
1345,30000,2013-10-08 17:17:30,1345,4
1346,24000,2013-10-08 17:18:57,1346,1
1347,3000,2013-10-08 17:20:24,1347,2
1348,0,2013-10-08 17:21:51,1348,2
1349,8000,2013-10-08 17:23:18,1349,3
1350,25000,2013-10-08 17:24:45,1350,1
1351,1000,2013-10-08 17:26:12,1351,4
1352,12000,2013-10-08 17:27:39,1352,3
1353,2000,2013-10-08 17:29:06,1353,4
1354,21000,2013-10-08 17:30:33,1354,2
1355,17000,2013-10-08 17:32:00,1355,3
1356,17000,2013-10-08 17:33:27,1356,2
1357,10000,2013-10-08 17:34:54,1357,4
1358,26000,2013-10-08 17:36:21,1358,4
1359,8000,2013-10-08 17:37:48,1359,2
1360,30000,2013-10-08 17:39:15,1360,2
1361,9000,2013-10-08 17:40:42,1361,4
1362,8000,2013-10-08 17:42:09,1362,2
1363,2000,2013-10-08 17:43:36,1363,2
1364,22000,2013-10-08 17:45:03,1364,2
1365,29000,2013-10-08 17:46:30,1365,3
1366,17000,2013-10-08 17:47:57,1366,4
1367,13000,2013-10-08 17:49:24,1367,4
1368,19000,2013-10-08 17:50:51,1368,3
1369,21000,2013-10-08 17:52:18,1369,2
1370,30000,2013-10-08 17:53:45,1370,1
1371,27000,2013-10-08 17:55:12,1371,3
1372,17000,2013-10-08 17:56:39,1372,1
1373,13000,2013-10-08 17:58:06,1373,2
1374,6000,2013-10-08 17:59:33,1374,3
1375,28000,2013-10-08 18:01:00,1375,1
1376,30000,2013-10-08 18:02:27,1376,1
1377,29000,2013-10-08 18:03:54,1377,2
1378,18000,2013-10-08 18:05:21,1378,1
1379,18000,2013-10-08 18:06:48,1379,2
1380,12000,2013-10-08 18:08:15,1380,3
1381,26000,2013-10-08 18:09:42,1381,4
1382,15000,2013-10-08 18:11:09,1382,2
1383,27000,2013-10-08 18:12:36,1383,1
1384,24000,2013-10-08 18:14:03,1384,3
1385,13000,2013-10-08 18:15:30,1385,4
1386,26000,2013-10-08 18:16:57,1386,2
1387,9000,2013-10-08 18:18:24,1387,2
1388,16000,2013-10-08 18:19:51,1388,3
1389,25000,2013-10-08 18:21:18,1389,4
1390,14000,2013-10-08 18:22:45,1390,3
1391,29000,2013-10-08 18:24:12,1391,2
1392,28000,2013-10-08 18:25:39,1392,4
1393,23000,2013-10-08 18:27:06,1393,3
1394,30000,2013-10-08 18:28:33,1394,2
1395,26000,2013-10-08 18:30:00,1395,2
1396,26000,2013-10-08 18:31:27,1396,3
1397,10000,2013-10-08 18:32:54,1397,2
1398,30000,2013-10-08 18:34:21,1398,1
1399,15000,2013-10-08 18:35:48,1399,4
1400,25000,2013-10-08 18:37:15,1400,4
1401,16000,2013-10-08 18:38:42,1401,3
1402,7000,2013-10-08 18:40:09,1402,4
1403,2000,2013-10-08 18:41:36,1403,4
1404,18000,2013-10-08 18:43:03,1404,4
1405,16000,2013-10-08 18:44:30,1405,1
1406,19000,2013-10-08 18:45:57,1406,2
1407,16000,2013-10-08 18:47:24,1407,3
1408,13000,2013-10-08 18:48:51,1408,2
1409,2000,2013-10-08 18:50:18,1409,2
1410,19000,2013-10-08 18:51:45,1410,4
1411,24000,2013-10-08 18:53:12,1411,2
1412,19000,2013-10-08 18:54:39,1412,1
1413,26000,2013-10-08 18:56:06,1413,3
1414,10000,2013-10-08 18:57:33,1414,2
1415,12000,2013-10-08 18:59:00,1415,1
1416,8000,2013-10-08 19:00:27,1416,4
1417,26000,2013-10-08 19:01:54,1417,3
1418,24000,2013-10-08 19:03:21,1418,4
1419,9000,2013-10-08 19:04:48,1419,2
1420,26000,2013-10-08 19:06:15,1420,4
1421,13000,2013-10-08 19:07:42,1421,2
1422,10000,2013-10-08 19:09:09,1422,4
1423,0,2013-10-08 19:10:36,1423,4
1424,8000,2013-10-08 19:12:03,1424,1
1425,5000,2013-10-08 19:13:30,1425,4
1426,0,2013-10-08 19:14:57,1426,4
1427,11000,2013-10-08 19:16:24,1427,3
1428,1000,2013-10-08 19:17:51,1428,1
1429,7000,2013-10-08 19:19:18,1429,2
1430,17000,2013-10-08 19:20:45,1430,3
1431,18000,2013-10-08 19:22:12,1431,4
1432,18000,2013-10-08 19:23:39,1432,2
1433,11000,2013-10-08 19:25:06,1433,2
1434,11000,2013-10-08 19:26:33,1434,3
1435,23000,2013-10-08 19:28:00,1435,1
1436,16000,2013-10-08 19:29:27,1436,1
1437,21000,2013-10-08 19:30:54,1437,4
1438,6000,2013-10-08 19:32:21,1438,3
1439,19000,2013-10-08 19:33:48,1439,2
1440,24000,2013-10-08 19:35:15,1440,4
1441,11000,2013-10-08 19:36:42,1441,4
1442,22000,2013-10-08 19:38:09,1442,3
1443,13000,2013-10-08 19:39:36,1443,4
1444,29000,2013-10-08 19:41:03,1444,3
1445,6000,2013-10-08 19:42:30,1445,3
1446,10000,2013-10-08 19:43:57,1446,4
1447,10000,2013-10-08 19:45:24,1447,4
1448,6000,2013-10-08 19:46:51,1448,3
1449,10000,2013-10-08 19:48:18,1449,3
1450,12000,2013-10-08 19:49:45,1450,1
1451,25000,2013-10-08 19:51:12,1451,4
1452,9000,2013-10-08 19:52:39,1452,3
1453,24000,2013-10-08 19:54:06,1453,3
1454,6000,2013-10-08 19:55:33,1454,2
1455,30000,2013-10-08 19:57:00,1455,4
1456,6000,2013-10-08 19:58:27,1456,2
1457,24000,2013-10-08 19:59:54,1457,4
1458,2000,2013-10-08 20:01:21,1458,1
1459,22000,2013-10-08 20:02:48,1459,1
1460,27000,2013-10-08 20:04:15,1460,4
1461,15000,2013-10-08 20:05:42,1461,1
1462,21000,2013-10-08 20:07:09,1462,4
1463,5000,2013-10-08 20:08:36,1463,4
1464,18000,2013-10-08 20:10:03,1464,2
1465,16000,2013-10-08 20:11:30,1465,4
1466,18000,2013-10-08 20:12:57,1466,2
1467,28000,2013-10-08 20:14:24,1467,4
1468,26000,2013-10-08 20:15:51,1468,3
1469,13000,2013-10-08 20:17:18,1469,1
1470,2000,2013-10-08 20:18:45,1470,2
1471,2000,2013-10-08 20:20:12,1471,2
1472,24000,2013-10-08 20:21:39,1472,4
1473,6000,2013-10-08 20:23:06,1473,4
1474,1000,2013-10-08 20:24:33,1474,4
1475,26000,2013-10-08 20:26:00,1475,4
1476,26000,2013-10-08 20:27:27,1476,2
1477,4000,2013-10-08 20:28:54,1477,3
1478,7000,2013-10-08 20:30:21,1478,2
1479,13000,2013-10-08 20:31:48,1479,4
1480,25000,2013-10-08 20:33:15,1480,4
1481,25000,2013-10-08 20:34:42,1481,2
1482,10000,2013-10-08 20:36:09,1482,3
1483,10000,2013-10-08 20:37:36,1483,1
1484,12000,2013-10-08 20:39:03,1484,4
1485,8000,2013-10-08 20:40:30,1485,2
1486,6000,2013-10-08 20:41:57,1486,2
1487,23000,2013-10-08 20:43:24,1487,4
1488,5000,2013-10-08 20:44:51,1488,4
1489,26000,2013-10-08 20:46:18,1489,1
1490,27000,2013-10-08 20:47:45,1490,3
1491,4000,2013-10-08 20:49:12,1491,3
1492,2000,2013-10-08 20:50:39,1492,2
1493,8000,2013-10-08 20:52:06,1493,2
1494,19000,2013-10-08 20:53:33,1494,3
1495,5000,2013-10-08 20:55:00,1495,2
1496,21000,2013-10-08 20:56:27,1496,1
1497,27000,2013-10-08 20:57:54,1497,1
1498,23000,2013-10-08 20:59:21,1498,1
1499,6000,2013-10-08 21:00:48,1499,1
1500,0,2013-10-08 21:02:15,1500,2
1501,20000,2013-10-08 08:58:42,1501,1
1502,25000,2013-10-08 09:00:09,1502,2
1503,6000,2013-10-08 09:01:36,1503,1
1504,12000,2013-10-08 09:03:03,1504,1
1505,7000,2013-10-08 09:04:30,1505,2
1506,23000,2013-10-08 09:05:57,1506,2
1507,1000,2013-10-08 09:07:24,1507,4
1508,21000,2013-10-08 09:08:51,1508,2
1509,5000,2013-10-08 09:10:18,1509,2
1510,1000,2013-10-08 09:11:45,1510,2
1511,25000,2013-10-08 09:13:12,1511,3
1512,11000,2013-10-08 09:14:39,1512,3
1513,23000,2013-10-08 09:16:06,1513,1
1514,28000,2013-10-08 09:17:33,1514,4
1515,9000,2013-10-08 09:19:00,1515,4
1516,15000,2013-10-08 09:20:27,1516,4
1517,4000,2013-10-08 09:21:54,1517,2
1518,11000,2013-10-08 09:23:21,1518,2
1519,10000,2013-10-08 09:24:48,1519,4
1520,13000,2013-10-08 09:26:15,1520,3
1521,2000,2013-10-08 09:27:42,1521,1
1522,29000,2013-10-08 09:29:09,1522,1
1523,1000,2013-10-08 09:30:36,1523,3
1524,13000,2013-10-08 09:32:03,1524,1
1525,0,2013-10-08 09:33:30,1525,2
1526,18000,2013-10-08 09:34:57,1526,4
1527,7000,2013-10-08 09:36:24,1527,4
1528,15000,2013-10-08 09:37:51,1528,1
1529,3000,2013-10-08 09:39:18,1529,2
1530,0,2013-10-08 09:40:45,1530,2
1531,11000,2013-10-08 09:42:12,1531,2
1532,11000,2013-10-08 09:43:39,1532,3
1533,25000,2013-10-08 09:45:06,1533,3
1534,27000,2013-10-08 09:46:33,1534,1
1535,16000,2013-10-08 09:48:00,1535,2
1536,22000,2013-10-08 09:49:27,1536,3
1537,14000,2013-10-08 09:50:54,1537,3
1538,22000,2013-10-08 09:52:21,1538,3
1539,10000,2013-10-08 09:53:48,1539,1
1540,23000,2013-10-08 09:55:15,1540,2
1541,20000,2013-10-08 09:56:42,1541,2
1542,5000,2013-10-08 09:58:09,1542,4
1543,10000,2013-10-08 09:59:36,1543,3
1544,28000,2013-10-08 10:01:03,1544,2
1545,3000,2013-10-08 10:02:30,1545,4
1546,27000,2013-10-08 10:03:57,1546,2
1547,13000,2013-10-08 10:05:24,1547,1
1548,30000,2013-10-08 10:06:51,1548,1
1549,30000,2013-10-08 10:08:18,1549,4
1550,12000,2013-10-08 10:09:45,1550,3
1551,5000,2013-10-08 10:11:12,1551,1
1552,3000,2013-10-08 10:12:39,1552,3
1553,25000,2013-10-08 10:14:06,1553,4
1554,5000,2013-10-08 10:15:33,1554,1
1555,1000,2013-10-08 10:17:00,1555,4
1556,16000,2013-10-08 10:18:27,1556,3
1557,8000,2013-10-08 10:19:54,1557,3
1558,19000,2013-10-08 10:21:21,1558,3
1559,12000,2013-10-08 10:22:48,1559,3
1560,2000,2013-10-08 10:24:15,1560,3
1561,14000,2013-10-08 10:25:42,1561,4
1562,30000,2013-10-08 10:27:09,1562,4
1563,5000,2013-10-08 10:28:36,1563,4
1564,4000,2013-10-08 10:30:03,1564,1
1565,25000,2013-10-08 10:31:30,1565,3
1566,20000,2013-10-08 10:32:57,1566,4
1567,20000,2013-10-08 10:34:24,1567,4
1568,19000,2013-10-08 10:35:51,1568,2
1569,20000,2013-10-08 10:37:18,1569,4
1570,19000,2013-10-08 10:38:45,1570,3
1571,22000,2013-10-08 10:40:12,1571,1
1572,12000,2013-10-08 10:41:39,1572,4
1573,26000,2013-10-08 10:43:06,1573,1
1574,18000,2013-10-08 10:44:33,1574,2
1575,17000,2013-10-08 10:46:00,1575,3
1576,23000,2013-10-08 10:47:27,1576,1
1577,19000,2013-10-08 10:48:54,1577,3
1578,29000,2013-10-08 10:50:21,1578,4
1579,22000,2013-10-08 10:51:48,1579,1
1580,30000,2013-10-08 10:53:15,1580,3
1581,19000,2013-10-08 10:54:42,1581,3
1582,17000,2013-10-08 10:56:09,1582,2
1583,14000,2013-10-08 10:57:36,1583,1
1584,23000,2013-10-08 10:59:03,1584,1
1585,0,2013-10-08 11:00:30,1585,2
1586,24000,2013-10-08 11:01:57,1586,3
1587,17000,2013-10-08 11:03:24,1587,1
1588,22000,2013-10-08 11:04:51,1588,2
1589,7000,2013-10-08 11:06:18,1589,2
1590,21000,2013-10-08 11:07:45,1590,4
1591,0,2013-10-08 11:09:12,1591,2
1592,26000,2013-10-08 11:10:39,1592,3
1593,6000,2013-10-08 11:12:06,1593,4
1594,14000,2013-10-08 11:13:33,1594,4
1595,27000,2013-10-08 11:15:00,1595,2
1596,15000,2013-10-08 11:16:27,1596,2
1597,3000,2013-10-08 11:17:54,1597,1
1598,23000,2013-10-08 11:19:21,1598,3
1599,7000,2013-10-08 11:20:48,1599,3
1600,21000,2013-10-08 11:22:15,1600,2
1601,28000,2013-10-08 11:23:42,1601,2
1602,30000,2013-10-08 11:25:09,1602,3
1603,21000,2013-10-08 11:26:36,1603,3
1604,29000,2013-10-08 11:28:03,1604,4
1605,2000,2013-10-08 11:29:30,1605,3
1606,23000,2013-10-08 11:30:57,1606,1
1607,2000,2013-10-08 11:32:24,1607,3
1608,22000,2013-10-08 11:33:51,1608,2
1609,13000,2013-10-08 11:35:18,1609,1
1610,7000,2013-10-08 11:36:45,1610,2
1611,20000,2013-10-08 11:38:12,1611,3
1612,25000,2013-10-08 11:39:39,1612,4
1613,24000,2013-10-08 11:41:06,1613,3
1614,11000,2013-10-08 11:42:33,1614,1
1615,3000,2013-10-08 11:44:00,1615,1
1616,9000,2013-10-08 11:45:27,1616,1
1617,18000,2013-10-08 11:46:54,1617,2
1618,17000,2013-10-08 11:48:21,1618,2
1619,0,2013-10-08 11:49:48,1619,2
1620,7000,2013-10-08 11:51:15,1620,1
1621,4000,2013-10-08 11:52:42,1621,1
1622,5000,2013-10-08 11:54:09,1622,1
1623,20000,2013-10-08 11:55:36,1623,4
1624,16000,2013-10-08 11:57:03,1624,1
1625,3000,2013-10-08 11:58:30,1625,4
1626,13000,2013-10-08 11:59:57,1626,4
1627,15000,2013-10-08 12:01:24,1627,1
1628,18000,2013-10-08 12:02:51,1628,2
1629,25000,2013-10-08 12:04:18,1629,4
1630,9000,2013-10-08 12:05:45,1630,4
1631,1000,2013-10-08 12:07:12,1631,3
1632,0,2013-10-08 12:08:39,1632,3
1633,28000,2013-10-08 12:10:06,1633,3
1634,28000,2013-10-08 12:11:33,1634,4
1635,2000,2013-10-08 12:13:00,1635,1
1636,0,2013-10-08 12:14:27,1636,1
1637,5000,2013-10-08 12:15:54,1637,1
1638,13000,2013-10-08 12:17:21,1638,4
1639,3000,2013-10-08 12:18:48,1639,4
1640,28000,2013-10-08 12:20:15,1640,1
1641,22000,2013-10-08 12:21:42,1641,2
1642,1000,2013-10-08 12:23:09,1642,1
1643,18000,2013-10-08 12:24:36,1643,3
1644,15000,2013-10-08 12:26:03,1644,2
1645,19000,2013-10-08 12:27:30,1645,4
1646,11000,2013-10-08 12:28:57,1646,3
1647,13000,2013-10-08 12:30:24,1647,2
1648,10000,2013-10-08 12:31:51,1648,2
1649,30000,2013-10-08 12:33:18,1649,2
1650,9000,2013-10-08 12:34:45,1650,1
1651,13000,2013-10-08 12:36:12,1651,2
1652,9000,2013-10-08 12:37:39,1652,3
1653,16000,2013-10-08 12:39:06,1653,3
1654,13000,2013-10-08 12:40:33,1654,3
1655,22000,2013-10-08 12:42:00,1655,2
1656,27000,2013-10-08 12:43:27,1656,2
1657,21000,2013-10-08 12:44:54,1657,4
1658,21000,2013-10-08 12:46:21,1658,2
1659,18000,2013-10-08 12:47:48,1659,1
1660,21000,2013-10-08 12:49:15,1660,1
1661,0,2013-10-08 12:50:42,1661,1
1662,27000,2013-10-08 12:52:09,1662,2
1663,15000,2013-10-08 12:53:36,1663,1
1664,25000,2013-10-08 12:55:03,1664,2
1665,14000,2013-10-08 12:56:30,1665,1
1666,17000,2013-10-08 12:57:57,1666,4
1667,13000,2013-10-08 12:59:24,1667,4
1668,15000,2013-10-08 13:00:51,1668,4
1669,18000,2013-10-08 13:02:18,1669,4
1670,18000,2013-10-08 13:03:45,1670,2
1671,9000,2013-10-08 13:05:12,1671,3
1672,23000,2013-10-08 13:06:39,1672,4
1673,14000,2013-10-08 13:08:06,1673,2
1674,8000,2013-10-08 13:09:33,1674,1
1675,19000,2013-10-08 13:11:00,1675,4
1676,7000,2013-10-08 13:12:27,1676,3
1677,2000,2013-10-08 13:13:54,1677,1
1678,3000,2013-10-08 13:15:21,1678,3
1679,11000,2013-10-08 13:16:48,1679,4
1680,1000,2013-10-08 13:18:15,1680,4
1681,1000,2013-10-08 13:19:42,1681,3
1682,23000,2013-10-08 13:21:09,1682,2
1683,14000,2013-10-08 13:22:36,1683,2
1684,12000,2013-10-08 13:24:03,1684,1
1685,6000,2013-10-08 13:25:30,1685,1
1686,11000,2013-10-08 13:26:57,1686,3
1687,16000,2013-10-08 13:28:24,1687,1
1688,15000,2013-10-08 13:29:51,1688,4
1689,18000,2013-10-08 13:31:18,1689,4
1690,1000,2013-10-08 13:32:45,1690,1
1691,23000,2013-10-08 13:34:12,1691,2
1692,27000,2013-10-08 13:35:39,1692,4
1693,13000,2013-10-08 13:37:06,1693,1
1694,13000,2013-10-08 13:38:33,1694,4
1695,29000,2013-10-08 13:40:00,1695,2
1696,20000,2013-10-08 13:41:27,1696,4
1697,3000,2013-10-08 13:42:54,1697,2
1698,13000,2013-10-08 13:44:21,1698,3
1699,20000,2013-10-08 13:45:48,1699,4
1700,20000,2013-10-08 13:47:15,1700,4
1701,27000,2013-10-08 13:48:42,1701,1
1702,12000,2013-10-08 13:50:09,1702,2
1703,5000,2013-10-08 13:51:36,1703,4
1704,13000,2013-10-08 13:53:03,1704,4
1705,21000,2013-10-08 13:54:30,1705,2
1706,0,2013-10-08 13:55:57,1706,2
1707,23000,2013-10-08 13:57:24,1707,4
1708,9000,2013-10-08 13:58:51,1708,1
1709,28000,2013-10-08 14:00:18,1709,3
1710,0,2013-10-08 14:01:45,1710,4
1711,6000,2013-10-08 14:03:12,1711,3
1712,27000,2013-10-08 14:04:39,1712,2
1713,2000,2013-10-08 14:06:06,1713,2
1714,27000,2013-10-08 14:07:33,1714,4
1715,5000,2013-10-08 14:09:00,1715,3
1716,20000,2013-10-08 14:10:27,1716,1
1717,18000,2013-10-08 14:11:54,1717,1
1718,15000,2013-10-08 14:13:21,1718,4
1719,29000,2013-10-08 14:14:48,1719,4
1720,17000,2013-10-08 14:16:15,1720,3
1721,12000,2013-10-08 14:17:42,1721,3
1722,2000,2013-10-08 14:19:09,1722,1
1723,14000,2013-10-08 14:20:36,1723,2
1724,11000,2013-10-08 14:22:03,1724,2
1725,3000,2013-10-08 14:23:30,1725,2
1726,8000,2013-10-08 14:24:57,1726,2
1727,2000,2013-10-08 14:26:24,1727,1
1728,19000,2013-10-08 14:27:51,1728,1
1729,15000,2013-10-08 14:29:18,1729,3
1730,29000,2013-10-08 14:30:45,1730,3
1731,1000,2013-10-08 14:32:12,1731,3
1732,23000,2013-10-08 14:33:39,1732,3
1733,20000,2013-10-08 14:35:06,1733,2
1734,12000,2013-10-08 14:36:33,1734,3
1735,6000,2013-10-08 14:38:00,1735,4
1736,7000,2013-10-08 14:39:27,1736,3
1737,16000,2013-10-08 14:40:54,1737,2
1738,24000,2013-10-08 14:42:21,1738,4
1739,22000,2013-10-08 14:43:48,1739,1
1740,12000,2013-10-08 14:45:15,1740,4
1741,17000,2013-10-08 14:46:42,1741,3
1742,4000,2013-10-08 14:48:09,1742,3
1743,26000,2013-10-08 14:49:36,1743,4
1744,26000,2013-10-08 14:51:03,1744,2
1745,9000,2013-10-08 14:52:30,1745,4
1746,0,2013-10-08 14:53:57,1746,2
1747,13000,2013-10-08 14:55:24,1747,4
1748,0,2013-10-08 14:56:51,1748,1
1749,1000,2013-10-08 14:58:18,1749,2
1750,21000,2013-10-08 14:59:45,1750,1
1751,11000,2013-10-08 15:01:12,1751,4
1752,26000,2013-10-08 15:02:39,1752,4
1753,7000,2013-10-08 15:04:06,1753,3
1754,27000,2013-10-08 15:05:33,1754,4
1755,24000,2013-10-08 15:07:00,1755,2
1756,24000,2013-10-08 15:08:27,1756,2
1757,30000,2013-10-08 15:09:54,1757,4
1758,0,2013-10-08 15:11:21,1758,4
1759,22000,2013-10-08 15:12:48,1759,4
1760,5000,2013-10-08 15:14:15,1760,1
1761,21000,2013-10-08 15:15:42,1761,1
1762,12000,2013-10-08 15:17:09,1762,1
1763,29000,2013-10-08 15:18:36,1763,2
1764,7000,2013-10-08 15:20:03,1764,4
1765,25000,2013-10-08 15:21:30,1765,4
1766,6000,2013-10-08 15:22:57,1766,1
1767,27000,2013-10-08 15:24:24,1767,1
1768,2000,2013-10-08 15:25:51,1768,1
1769,21000,2013-10-08 15:27:18,1769,4
1770,3000,2013-10-08 15:28:45,1770,2
1771,8000,2013-10-08 15:30:12,1771,4
1772,25000,2013-10-08 15:31:39,1772,2
1773,26000,2013-10-08 15:33:06,1773,4
1774,2000,2013-10-08 15:34:33,1774,3
1775,22000,2013-10-08 15:36:00,1775,2
1776,19000,2013-10-08 15:37:27,1776,2
1777,13000,2013-10-08 15:38:54,1777,1
1778,17000,2013-10-08 15:40:21,1778,2
1779,13000,2013-10-08 15:41:48,1779,4
1780,10000,2013-10-08 15:43:15,1780,1
1781,22000,2013-10-08 15:44:42,1781,3
1782,13000,2013-10-08 15:46:09,1782,3
1783,18000,2013-10-08 15:47:36,1783,3
1784,23000,2013-10-08 15:49:03,1784,2
1785,15000,2013-10-08 15:50:30,1785,4
1786,23000,2013-10-08 15:51:57,1786,4
1787,24000,2013-10-08 15:53:24,1787,3
1788,1000,2013-10-08 15:54:51,1788,3
1789,12000,2013-10-08 15:56:18,1789,1
1790,7000,2013-10-08 15:57:45,1790,1
1791,11000,2013-10-08 15:59:12,1791,4
1792,16000,2013-10-08 16:00:39,1792,4
1793,28000,2013-10-08 16:02:06,1793,1
1794,5000,2013-10-08 16:03:33,1794,2
1795,27000,2013-10-08 16:05:00,1795,3
1796,18000,2013-10-08 16:06:27,1796,3
1797,1000,2013-10-08 16:07:54,1797,1
1798,7000,2013-10-08 16:09:21,1798,3
1799,16000,2013-10-08 16:10:48,1799,1
1800,29000,2013-10-08 16:12:15,1800,1
1801,27000,2013-10-08 16:13:42,1801,3
1802,25000,2013-10-08 16:15:09,1802,3
1803,8000,2013-10-08 16:16:36,1803,4
1804,10000,2013-10-08 16:18:03,1804,3
1805,30000,2013-10-08 16:19:30,1805,3
1806,25000,2013-10-08 16:20:57,1806,2
1807,14000,2013-10-08 16:22:24,1807,2
1808,4000,2013-10-08 16:23:51,1808,2
1809,13000,2013-10-08 16:25:18,1809,2
1810,22000,2013-10-08 16:26:45,1810,2
1811,25000,2013-10-08 16:28:12,1811,2
1812,28000,2013-10-08 16:29:39,1812,4
1813,10000,2013-10-08 16:31:06,1813,1
1814,16000,2013-10-08 16:32:33,1814,4
1815,5000,2013-10-08 16:34:00,1815,2
1816,27000,2013-10-08 16:35:27,1816,1
1817,5000,2013-10-08 16:36:54,1817,3
1818,22000,2013-10-08 16:38:21,1818,2
1819,17000,2013-10-08 16:39:48,1819,1
1820,5000,2013-10-08 16:41:15,1820,3
1821,19000,2013-10-08 16:42:42,1821,1
1822,27000,2013-10-08 16:44:09,1822,1
1823,11000,2013-10-08 16:45:36,1823,1
1824,14000,2013-10-08 16:47:03,1824,4
1825,10000,2013-10-08 16:48:30,1825,1
1826,3000,2013-10-08 16:49:57,1826,1
1827,16000,2013-10-08 16:51:24,1827,1
1828,0,2013-10-08 16:52:51,1828,4
1829,6000,2013-10-08 16:54:18,1829,3
1830,22000,2013-10-08 16:55:45,1830,2
1831,0,2013-10-08 16:57:12,1831,3
